770708707;"Night Time in Nevada";1948;Unrated;53;;"Roy Rogers";"Adele Mara";"Andy Devine";"Grant Withers";"Marie Harmon"
770724864;"Night in London";1967;Unrated;;;"Anwar Hussain";Biswajeet;Helen;"Johnny Walker";"Mala Sinha"
770768943;"Night Editor (The Trespasser)";1946;Unrated;65;;"William Gargan";"Janis Carter";"Jeff Donnell";"Coulter Irwin";"Charles D. Brown"
770789724;"Night Falls (La Noche avanza)";1952;Unrated;85;;"Pedro Armendariz";"Francisco Jambrina";"Wolf Ruvinskis";"Julio Villareal";"Roberto Gavaldon"
770804988;"Night World";1932;Unrated;60;;"Lew Ayres";"Mae Clarke";"Boris Karloff";"Dorothy Revier";"Russell Hopton"
770885796;"Night of Horror";;Unrated;76;;"Rebecca Bach";"Jeff Canfield";"Steve Sandkuhler";"Gae Schmitt";
770885813;"Night Stalker";1995;R;91;;"Charles Napier";"John Goff";"Michelle Reese";;
770885821;"Night Wars";1988;R;90;;"Brian O'Connor";"Dan Haggerty";"Cameron Smith";"Steve Horton";"Chet Hood"
770912658;"Night Has Eyes";1942;Unrated;79;;"James Mason";"Joyce Howard";"Mary Clare";"Wilfred Lawson";"Tucker McGuire"
770937035;"Night Basement";2000;Unrated;;;;;;;
770939532;"Night Club";1999;Unrated;94;;"Ruby Wong";"Simon Yam";"Astrid Chan";;
770940287;"Night Out With the Backstreet Boys";1998;Unrated;70;;"Backstreet Boys";;;;
770947161;"Night Divides the Day";2001;Unrated;140;;;;;;
771015227;"Night Shift Nurse: Yagami Yu";2007;Unrated;30;;;;;;
771020556;"Night Stalker";2009;R;85;;"Adolph Cortez";"Elissa Dowling";;;
771024770;"Night of the Dribbler";2009;Unrated;87;;"Gregory Calpakis";"Fred Travalena";"Claude Genest";;
771032486;"Night We Called It a Day";2003;Unrated;;;"Dennis Hopper";"Melanie Griffith";"Rose Byrne";"Portia de Rossi";"Joel Edgerton"
771032535;"Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror";1991;Unrated;;;;;;;
771265470;"Night Crawlers";2009;Unrated;;;"Eryn Brooke";"Joel Ferrell";"Joel Greco";"Mathew Greer";
771322671;"Night of the Living Carrots";2011;Unrated;13;"After a mutant alien pumpkin explodes on the Murphy's carrot garden, zombie carrots start attacking the immediate area, and it's up to the Monsters to save the night again.";"Seth Rogen";"Kiefer Sutherland";"James Horan";"David Kaye";"Julie White"
771361593;"Night Of The Naked Dead";2012;Unrated;90;"A storm from hell brings mysterious strangers who come with secrets to a B&B on an isolated island. Emma, the B&B owner, is a struggling romance writer. David, a handyman, is a traumatized war veteran wrestling with his past and sleeping in his van. They face a menace more shockingly evil and wickedly terrifying than anything in their wildest dreams. Veronica arrives naked. Coby has blood on him. Then the Others appear. Sex and murder, lust and revenge will make this a night that the romance writer and her new friend will never forget... if they survive.";"Emma Gruttadauria";"Joshua Koopman";"Alexandra Creteau";"Nick Apostolides";"Carl Back"
770725247;"Night of the Living Jews";2008;Unrated;;;"Alenandra Angeloch";"Sierra DeCrosta";"Valerie Fanarjian";;
770738727;"Night Partners";1983;Unrated;100;;"Diana Canova";"Patricia Davis";"Larry Linville";"Patty McCormack";"Yvette Mimieux"
770796413;"Night Work";1930;G;94;;"Marion Ballou";"Ben Bard";"Vince Barnett";"Belle Bennett";"Billie Bennett"
770803524;"Night of the Jackals";2009;Unrated;90;;"Angela Dobbs";"Brandon Gordon";"Michael Angelo";"Tarjatta Rose";
770810509;"Night Stage to Galveston";1952;Unrated;61;;"Gene Autry";"Pat Buttram";"Virginia Huston";"Thurston Hall";"Judy Nugent"
770814632;"Night on Has Been Mountain";2009;Unrated;45;;"Lloyd Kaufman";"Ari Lehman";"Scarlet Salem";"Rachel Grubb";"Nicole Kruex"
770885788;"Night Before Christmas";1951;Unrated;30;;;;;;
770885790;"Night Children";1989;R;90;;"Tawny Fere";"Nancy Kwan";"Kamala Lopez";"Curt Lowens";"Vanessa Marquez"
770885792;"Night Friend";1987;R;94;;"Chuck Shamata";"Heather Kjollesdal";"Daniel MacIvor";"Real Andrews";"Cynthia Belliveau"
770885798;"Night of the Assassin";1977;PG;98;;"Michael Craig";"Klaus Kinski";"Yvette Mimieux";"Eva Renzi";"George Sanders"
770885799;"Night of the Bloody Transplant";1968;R;90;;"Dick Grimm";"Elizabeth Rawlings";;;
770902007;"Night the City Screamed";1980;PG;96;;"Raymond Burr";"Robert Culp";"Georg Stanford Brown";"Jason Bernard";"Taurean Blacque"
770912561;"Night Siege - Project: Shadowchaser 2";1994;R;94;;"Frank Zagarino";"Bryan Genesse";"Beth Toussaint";;
770915623;"Night of the Long Knives";;Unrated;50;;Meteors;Skitzo;"Turnpike Cruisers";"Long Tall Texans";Caravans
770925987;"Night Caller";1985;Unrated;90;;"Melvin Wong";"Philip Chan";"Pauline Wong";;
770926120;"Night Time People";1998;Unrated;90;;"Joe Latimore";"Von Coulter";Aklam;"Craig Strand";"Craig Morrison"
770929757;"Night of the Archer";1994;R;120;;"Jeff Griggs";"Barbara Carrera";"Sandahl Bergman";;
770948687;"Night Orchid";1997;R;106;;"Thomas Atkins";"Larry Robinson";"Rachel Carter";"Yvonne Christian";"Keith Hudson"
770993643;"Night of Truth";2007;Unrated;100;;;;;;
771001102;"Night Stalker: Richard Ramirez";2006;Unrated;;;;;;;
771005088;"Night of the Yardsale Monkey";2006;Unrated;75;;;;;;
771014306;"Night Before Christmas...and More Classic Holiday Tales";2002;Unrated;124;;;;;;
771015368;"Night Alarm";1935;Unrated;65;;"Bruce Cabot";"Judith Allen";"H.B. Warner";"Sam Hardy";"Betty Blythe"
771017253;"Night James Brown Saved Boston";2008;Unrated;;;"James Brown";;;;
771023000;"Night Of Magic";1944;Unrated;56;;"Gordon Ray";"Robert Griffith";"Marion Olive";"Vera Bradley";"Billy ""Uke"" Scott"
771033871;"Night and Day You Are the One";2008;Unrated;;;;;;;
771036549;"Night Mayor";1932;Unrated;68;;"Lee Tracy";"Evelyn Knapp";"Warren Hymer";"Donald Dillaway";"Vince Barnett"
771037341;"Night Cry";2008;Unrated;90;;"Francis Xavier";"Zac Winkelman";"Jimmy Wilson";"Andrea Berg";"Jason Lichstrauhl"
771039528;"Night Life in Reno";1931;Unrated;58;;"Jameson Thomas";"Dixie Lee";"Pat O'Malley";"Carmelita Geraghty";"Arthur Houseman"
771238553;"Night of the Alien";2012;Unrated;83;;"Madeline Baugh";"Sean August Cirrito";"John Crook";"Anastazia Dalesandro";"Cole Fisher"
771260389;"Night of the Dead";2012;Unrated;83;"A crazed scientist unleashes a zombie plague while attempting to reanimate his deceased daughter in this campy gut-muncher starring porn legend Ron Jeremy. ~ Jason Buchanan, Rovi";"Ron Jeremy";"Randal Malone";"Shevaun Kastl";;
770682304;"Ma Nuit chez Maud (My Night at Maud's ) (My Night with Maud)";1969;PG;111;;"Jean-Louis Trintignant";"Francoise Fabian";"Antoine Vitez";"Marie-Christine Barrault";"Anne Dubot"
770691184;"Night of the Assassin";1981;Unrated;88;;"David Chiang";"Ko Keung";"Si Si";;
770732711;"Night In Havana: Dizzy Gillespie In Cuba, A";1988;Unrated;84;;"Dizzy Gillespie";"Ed Cherry";"Michael Howell";"Thomas Campbell";
770761994;"Night of the Hunchback";1964;Unrated;120;;"Farhang Amiri";"Farokh Ghafari";"Paria Hakemi";"Zackaria Hashemi";"Reza Hushmand"
770806162;"Night Shadows (Aux frontieres de la nuit)";2006;Unrated;108;;"Hicham Alhayat";"Gaspard Boesch";"Diarra Damanta";"Martin Huber";"Madeleine Piguet"
770807071;"Night by the Seashore (Yo meren rannalla)";1981;Unrated;;;"Pertti Palo";"Sirkku Grahn";"Pauli Virtanen";;
770810893;"Night Club (Wuting)";;Unrated;92;;"Annie Man";"Astrid Chan Chi Ching";"Pinky Cheung";"Ruby Wong";"Simon Yam"
770811897;"Night Nurses (Nochnye syostry)";;Unrated;97;;"Vyacheslav Grishechkin";"Maksim Konovalov";"Aleksei Kortnev";"Olga Lomonosova";"Aleksei Makarov"
770815379;"Night Music: The Art of P. Craig Russell";2009;Unrated;80;;"P. Craig Russell";;;;
770819187;"Night Fliers";2009;Unrated;78;;"Luis Saguar";"Sasha Harrison";"Rennee Harrison";"Hedda Carney";"Catherine Castellanos"
770839208;"Night of the Legends";2002;Unrated;212;;"Chris Jericho";"Lance Storm";"Ronnie Garvin";"Terry Funk";"Terry Gordy"
770885795;"Night Nurse";1977;Unrated;80;;"Gary Day";"Kate Fitzpatrick";"Kay Taylor";"Davina Whitehouse";
770885797;"Night of Terror";1987;Unrated;105;;"Lauren Brent";"Renee Harmon";"Henry Lewis";"Frank Neuhaus";
770885807;"Night of the Strangler";1973;R;88;;"Michael Anthony";"Micky Dolenz";"Susan McCullough";"Chuck Patterson";"James Ralston"
770885811;"Night Slasher";;Unrated;87;;"Jack May";"Linda Marlowe";;;
770885812;"Night Stalker";1979;Unrated;90;;"Aldo Ray";;;;
770885816;"Night Terror";1989;Unrated;90;;"Michael Cooper";"Guy Ecker";"Jon Hoffman";"Jeff Keel";"Lloyd B. Mote"
770885817;"Night They Robbed Big Bertha's";1978;R;83;;"Robert Nichols";;;;
770885819;"Night Train to Memphis";1946;Unrated;67;;"Roy Acuff";"Adele Mara";"Irving Bacon";"Joseph Crehan";"Emma Dunn"
770885820;"Night Vision";1987;Unrated;102;;"Tony Carpenter";"Stacy Carson";"Ellie Martins";"Stacy Shane";"Tom Browne Henry"
770892851;"Night Riders";1939;Unrated;79;;"George 'Gabby' Hayes";"Roy Rogers";;;
770893614;"Night Force";1987;R;87;;"James Van Patten";"Linda Blair";"Richard Lynch";"Cameron Mitchell";"Chad McQueen"
770898352;"Night of the Kickfighters";1991;Unrated;87;;"Andy Bauman";"Marcia Karr";"Adam West";;
770900932;"Night Before Christmas";;Unrated;30;;;;;;
770901032;"Night of the Guitars II - V. 1";1991;Unrated;60;;"Robin Trower";"Rick Derringer";"Ronnie Montrose";"Jan Akkerman";"Ian Crichton"
770903471;"Night Diving";1992;Unrated;44;;;;;;
770909675;"Night of the Sun";1981;Unrated;20;;;;;;
770911758;"Night Patrol";1926;Unrated;6;;"Richard Talmadge";"Mary Carr";"Rose Blossom";"James Gardner";"Victor Dillingham"
770911833;"Night Club";1925;Unrated;62;;"Raymond Griffith";"Vera Reynolds";"Wallace Beery";"Louise Fazenda";"Betty Lawford"
770912345;"Night Riders";1922;Unrated;61;;"Albert Ray";"Russel Gordon";;;
770912748;"Night They Killed Rasputin";1960;Unrated;87;;"Edmund Purdom";"John Drew Barrymore";"Gianna Maria Canale";"Yvette Lebon";"Nerio Bernardi"
770912995;"Night of Evil";1962;Unrated;88;;"Don de Leo";"Lisa Gaye";"Burtt Harris";"Jack Nichols";"Earl Wilson"
770913374;"Night Birds";1930;Unrated;76;;"Jack Raine";"Jameson Thomas";"Muriel Angelus";"Eve Gray";"Frank Perfitt"
770915684;"Night Has 1,000 Eyes";;Unrated;;;Anita;;;;
770916919;"Night Beat";1948;Unrated;95;;"Anne Crawford";"Maxwell Reed";"Ronald Howard";"Hector Ross";"Christine Norden"
770917421;"Night Photography";1995;Unrated;45;;;;;;
770918382;"Night for Crime";1942;Unrated;75;;"Glenda Farrell";"Lyle Talbot";"Lina Basquette";"Donald Kirke";"Ralph Sanford"
770918384;"Night of the Party";1934;Unrated;60;;"Jane Baxter";"Viola Keats";"Ian Hunter";"Leslie Banks";"Ernst Thesiger"
770918967;"Night at the Follies";1947;Unrated;60;;"Evelyn West";"Renee Andre";"Pat O'Shea";"Jack Murray";"Margie Roye"
770919586;"Night Cry";1926;Unrated;65;;"Rin Tin Tin";"John Harron";"June Marlowe";"Gayne Whitman";"Mary Louise Miller"
770928428;"Night That Never Happened";1998;R;96;;"James Wellington";"Lisa Boyle";;;
770932741;"Night at the Opera";1991;Unrated;54;;;;;;
770935109;"Night Before Christmas";1999;Unrated;25;;;;;;
770935367;"Night At The Casablanca";1998;Unrated;83;;;;;;
770937270;"Night in Berlin: London Symphony";2000;Unrated;;;;;;;
770937272;"Night in Paris: London Philharmonic";2000;Unrated;;;;;;;
770937275;"Night in Rome: London Philharmonic";2000;Unrated;;;;;;;
770937277;"Night in Vienna: London Symphony";2000;Unrated;;;;;;;
770937885;"Night Runs Red";2000;R;90;;"Dell Maara";"Elaine del Valle";;;
770951077;"Night Larry Kramer Kissed Me";2001;Unrated;85;;"David Drake";;;;
770953019;"Night Before Christmas";2002;Unrated;60;;;;;;
770954532;"Nighty Nights";2002;Unrated;40;;;;;;
770958271;"Night Sessions - Nuthin' To Lose";2003;Unrated;;;;;;;
770967983;"Night Before Christmas";2004;Unrated;;;;;;;
770971367;"Night of Encores";2002;Unrated;104;;"Vadim Repin";;;;
770974115;"Night at the Family Dog";1970;Unrated;60;;;;;;
770975178;"Night of Ferocious Joy";2002;Unrated;60;;"Saul Williams";;;;
770977756;"Night Scene";2004;Unrated;75;;"Gao Yang";;;;
770982792;"Night With Chieli Minucci & Special EFX";2006;Unrated;60;;"Chieli Minucci";;;;
770986392;"Night of Reggae Rhythm";2006;Unrated;60;;;;;;
770989232;"Night Before Christmas - A Mouse Tale";2002;Unrated;47;;;;;;
770993224;"Night Before Christmas";;Unrated;50;;;;;;
771001103;"Night Tulsa Burned";2006;Unrated;;;;;;;
771004436;"Night with Handel";2007;Unrated;;;;;;;
771010085;"Night of Lust";1962;Unrated;62;;;;;;
771027514;"Night Before Christmas... in Cartoontown";2002;Unrated;240;;;;;;
771031421;"Night Dragon";2008;Unrated;77;;"Imogen Church";"Annette Kellow";"Alan Ford";"James Fisher";"Scott Thomas"
771031678;"Night of the Zombies";2001;Unrated;;;"Rachel Long";"Raymond Cruz";jamie_page;"Matt Spease";
771032906;"Night Runner";1957;Unrated;79;;"Ray Danton";"Colleen Miller";"Merry Anders";"Willis B. Bouchey";"Harry Jackson"
771033099;"Night Light";2002;Unrated;;;;;;;
771033334;"Night of Truth";2006;Unrated;100;;;;;;
771033866;"Night People";2005;Unrated;94;;"Anthony Beselle";"Alastair Bruce";"Katrina Bryan";"James Bryce";"Kellyanne Farquhar"
771034388;"Night for Nixie";2003;Unrated;73;;"King Jeff";;;;
771035056;"Night of the Living Shred";;Unrated;;;;;;;
771041728;"Night Graffiti";1992;Unrated;;;;;;;
771242705;"Night Magic";1985;Unrated;;;"Carole Laure";"Nick Mancuso";"Stephane Audran";"Jean Carmet";"Lyne Tremblay"
771254273;"Night Gamers: A Tale of LARP";2013;Unrated;57;"Minnesotans find unique ways to pass the time, especially when the air freezes. This verite-style documentary explores a theatrical game in which participants dress and act like vampires, and fight it out using paper-rock-scissors. Live Action Roleplaying has created a subculture in the Twin Cities and beyond. The film follows Jesse Aubart and the game he organizes from the Macalester College Campus to the Minnesota Design Center. Jesse is in charge as fantasy writer Scott Lynch plays the role of Prince of the Vampires. We see how friendships change as Scott struggles to keep his throne, and Jesse struggles to keep order as other characters battle for the throne.";;;;;
771255033;"Night Market Hero";2011;Unrated;124;;"Cheng Pin Chao";"Guang Yao Fan";"Yu-Chen Hsieh";;
771269505;"Night Is Day: The Movie";2012;Unrated;103;;"Kirsty Anderson";"Sean P. Anderson";"Bethany Apedaile";"Karen Bartke";"Kenny Boyle"
771271704;"Night Train";1998;Unrated;92;;;;;;
771307020;"Night Cries: A Rural Tragedy";2012;Unrated;18;;;;;;
771307998;"Night Shift";2008;Unrated;;;"Derek Bergey";"Victor Dante";;;
771310140;"Night Shift";2012;Unrated;14;;"Anapela Polataivao";"Leon Dobrinski";;;
771316192;"Night Sky";2012;Unrated;75;;"Evelina Gaina";"Jeanne Marie Mandell";"Cauleen Smith";;
771318534;"Night Hunter";2012;Unrated;16;;"Lillian Gish";;;;
771323410;"Night Sky - Planetarium Show";2012;Unrated;40;;;;;;
771325951;"Night Of The Tentacles";2011;Unrated;90;"In this obscene Faustian tale a young artist sells his soul to Satan for the new heart he so desperately needs. The only catch is that the heart is a tentacled monstrosity with a hunger for human flesh! Will Dave get the girl of his dreams? Will he run out of neighbors to feed to his infernal heart? Will Delilah ever finish urinating? Find out in NIGHT OF THE TENTACLES!!!";"Michael Blaie";"Melissa Blair";"Nicole Gerity";;
771365717;"Night Shift";2013;Unrated;50;;;;;;
461931165;"The Good Night";2007;R;93;;"Penelope Cruz";"Martin Freeman";"Gwyneth Paltrow";"Simon Pegg";"Danny DeVito"
16043;Nighthawks;1981;R;100;;"Sylvester Stallone";"Billy Dee Williams";"Rutger Hauer";"Nigel Davenport";"Persis Khambatta"
9856;"An American Tail - The Mystery of the Night Monster";2000;G;76;;"Thomas Dekker";"Nehemiah Persoff";"Dom DeLuise";"Lacey Chabert";
60560586;"Silent Night, Deadly Night - Pt. 5: the Toy Maker";1991;R;90;;"Gerry Black";"Brian Bremer";"Tracy  Fraim";"Jane Higginson";"Clint Howard"
16874;"Last Night";1998;R;94;;"Don McKellar";"Sandra Oh";"Callum Keith Rennie";"Sarah Polley";"David Cronenberg"
771235484;"Tales of the Night";2012;Unrated;84;"Tales of the Night is renowned animation auteur Michel Ocelot's first foray into 3D animation. A hit at the Berlin Film Festival, the film extends the earlier shadow puppet style of Ocelot's Princes and Princesses, with black silhouetted characters set off against exquisitely detailed Day-Glo backgrounds bursting with color and kaleidoscopic patterns - the subtle use of 3D creating a diorama-like effect. The film weaves together six exotic fables each unfolding in a unique locale, from Tibet, to medieval Europe, an Aztec kingdom, the African plains, and even the Land of the Dead. In Ocelot's storytelling, history blends with fairytale as viewers are whisked off to enchanted lands full of dragons, werewolves, captive princesses, sorcerers, and enormous talking bees - and each fable ends with its own ironic twist. -- (C) GKIDS";"Julien Beramis";"Marine Griset";"Michael Elias";"Michel Ocelot";"Isabelle Guiard"
60560174;"Silent Night, Deadly Night 4: Initiation (Bugs)";1990;R;90;;"Maud Adams";"Reggie Bannister";"Jeanne Bates";"Allyce Beasley";"Glen Chin"
13554;"Fright Night 2";1988;R;108;;"Roddy McDowall";"William Ragsdale";"Traci Lind";"Julie Carmen";"Russell Clark"
439092302;"Silent Night, Bloody Night";1973;R;83;;"Patrick O'Neal";"John Carradine";"Walter Abel";"Mary Woronov";"Astrid Heeren"
771266335;"Silent Night, Zombie Night";2011;R;83;"A week before Christmas, a viral outbreak turns the citizens of Los Angeles into the walking dead. With characters named Santa Zombie, Raccoon, Fingers and Little Daddy, who can resist this horrific holiday gift.";"Jack Forcinito";"Andy Hopper";"Nadine Stenovitch";"Lew Temple";"Vernon Wells"
18862;"Nuit et Brouillard (Night and Fog)";1955;Unrated;32;;"Michel Bouquet";;;;
10087;"Twelfth Night: Or What You Will";1996;PG;134;;"Helena Bonham Carter";"Imogen Stubbs";"Nigel Hawthorne";"Ben Kingsley";"Mel Smith"
13183;"Big Night";1996;R;90;;"Marco Morales";"Jordan Herrera";"Althea Vega";"Jaycee Parker";"Stanley Tucci"
14438;"Il portiere di notte (The Night Porter)";1974;R;115;;"Dirk Bogarde";"Charlotte Rampling";"Philippe Leroy";"Gabriele Ferzetti";"Isa Miranda"
21474;"A Night in Casablanca";1946;Unrated;85;;"Groucho Marx";"Harpo Marx";"Chico Marx";"Lisette Verea";"Charles Drake"
348461152;"Sorority House Massacre II (Night Frenzy) (Nighty Nightmare)";1992;R;80;;"Dana Bentley";"Bridget Carney";"Gail Harris";"Orville Ketchum";"Melissa Moore"
19114;"Smiles Of A Summer Night";1955;Unrated;110;;"Eva Dahlbeck";"Ulla Jacobsson";"Harriet Andersson";"Margit Carlquist";"Gunnar Bjornstrand"
369286062;"Saturday Night Live:  The Best of Will Ferrell";2002;Unrated;72;;"Will Ferrell";;;;
770679922;"Nightwatching (Nocna straz)";2007;R;134;;"Martin Freeman";"Eva Birthistle";"Toby Jones";"Emily Holmes";"Jodhi May"
13234;"When Night Is Falling";1995;NC-17;82;;"Pascale Bussieres";"Rachael Crawford";"Henry Czerny";"David Fox";"Tracy Wright"
11694;"A Midsummer Night's Dream";1996;PG-13;105;;"Alex Jennings";"Lindsay Duncan";"Desmond Barrit";"Barry Lynch";"Alfred Burke"
14229;"La Notte di San Lorenzo (Night of the Shooting Stars) (The Night of San Lorenzo)";1982;R;100;;"Omero Antonutti";"Margarita Lozano";"Claudio Bigagli";"Massimo Bonetti";"Dario Cantarelli"
463146712;"Poultrygeist: Night of the Chicken Dead";2007;Unrated;99;;"Jason Yachanin";"Kate Graham";"Allyson Sereboff";"Robin L. Watkins";"Joshua Olatunde"
770685412;"Blood Night (Blood Night: The Legend of Mary Hatchet)";2007;R;84;;"Bill Moseley";"Danielle Harris";"Nate Dushku";"Samantha Facchi";"Anthony Marks"
770678803;"Nightmare Man";2006;R;89;;"Tiffany Shepis";"Blythe Metz";"Hanna Putnam";"James Ferris";"Jack Sway"
770681077;"Silent Night, Deadly Night III: Better Watch Out! (Blind Terror)";1989;R;90;;"Richard Beymer";"Bill Moseley";"Samantha Scully";"Eric Da Re";"Elizabeth Hoffman"
15499;"Judgment Night";1993;R;109;;"Emilio Estevez";"Cuba Gooding Jr.";"Denis Leary";"Stephen Dorff";"Jeremy Piven"
771319615;"Silent Night";2012;R;94;"A loose remake of the horror classic Silent Night, Deadly Night, Malcolm McDowell and Jaime King star as a small-town sheriff and deputy on the hunt for a murderous Santa Claus terrorizing their community on Christmas Eve. But with the streets full of Santas for the annual Christmas parade, the killer is hiding in plain sight. He's made his list, checked it twice, and the naughty are going to pay with their lives. (c) Anchor Bay";"Malcolm McDowell";"Jaime King";"Donal Logue";"Brendan Fehr";"Lisa Marie"
771203946;"Rupan Sansei: Sweet lost night - Maho no lamp wa akumu no yokan (Lupin III: Sweet Lost Night - Magic Lamp's Nightmare Premonition)";2008;Unrated;91;;"Kanichi Kurita";"Kiyoshi Kobayashi";"Makio Inoue";;
357348942;"Saturday Night Live: The Best of Eddie Murphy";1998;Unrated;86;;"Eddie Murphy";"Mr. T";"Joe Piscopo";"Little Stevie Wonder";"Tim Kazurinsky"
369281333;"Saturday Night Live: The Best of Chris Farley";1998;Unrated;50;;"Chris Farley";"Mackenzie English";;;
770683038;"A Night Out (Champagne Charlie) (Charlie's Drunken Daze) (His Night Out)";1915;Unrated;;;"Charles Chaplin";"Ben Turpin";"Edna Purviance";;
16055;"Possession (The Night the Screaming Stops)";1981;R;123;;"Isabelle Adjani";"Sam Neill";"Heinz Bennent";"Margit Carstensen";"Michael Hogben"
770790720;"Nights and Weekends";2008;Unrated;80;;"Greta Gerwig";"Joe Swanberg";"Alison Bagnall";"Elizabeth Donius";"Jay Duplass"
16180;Nightmares;1983;R;91;;"Christopher George";"Lynda Day George";"Mary McDonough";"Bill Paxton";"David Wallace"
770770027;"L'Ultimo treno della notte (Night Train Murders)(Xmas Massacre)(Don't Ride on Late Night Trains)";1975;R;94;;"Flavio Bucci";"Macha Meril";"Gianfranco De Grassi";"Enrico Maria Salerno";"Marina Berti"
445067996;"The Navy vs. the Night Monsters (The Night Crawlers)";1966;Unrated;87;;"Mamie Van Doren";"Anthony Eisley";"Pamela Mason";"Billy Gray";"Bobby Van"
60559090;"Hello Mary Lou: Prom Night II";1987;R;97;;"Michael Ironside";"Wendy Lyon";"Lisa Schrage";"Michael Evans";"Vincent Gale"
18178;"Nightmare Alley";1947;Unrated;111;;"Tyrone Power";"Joan Blondell";"Coleen Gray";"Helen Walker";"Taylor Holmes"
770682712;"The Night They Raided Minsky's (The Night They Invented Striptease)";1968;PG-13;97;;"Jason Robards";"Britt Ekland";"Norman Wisdom";"Forrest Tucker";"Harry Andrews"
258232742;"The Night of the Iguana";1964;Unrated;120;;"Richard Burton";"Ava Gardner";"Deborah Kerr";"Sue Lyon";"James Ward"
359852987;"Dead of Night";1945;R;102;;"Mervyn Johns";"Michael Redgrave";"Sally Ann Howes";"Mary Merrall";"Roland Culver"
770682968;"A Night in the Show (A Night at the Show ) (Charlie at the Show)";1964;PG;30;;"Charles Chaplin";"Edna Purviance";"Charlotte Mineau";"Dee Lampton";"Leo White"
369288383;"Saturday Night Live:  The Best of Will Ferrell - Volume 2";2004;Unrated;90;;"Will Ferrell";;;;
13591;"The Night Flier";1998;R;97;;"Miguel Ferrer";"Julie Entwisle";"Dan Monahan";"Merton H. Moss";"Michael H. Moss"
16181;Nightstalker;2002;R;96;;"Roselyn Sanchez";"Bret Roberts";"Danny Trejo";"Evan Dexter Parke";"Derek Hamilton"
770683868;"Il Sole Anche di Notte (Night Sun) (The Sun Also Shines at Night)";1990;Unrated;112;;"Julian Sands";"Nastassja Kinski";"Patricia Millardet";"Charlotte Gainsbourg";"Massimo Bonetti"
770782772;"La Noche de los mil gatos (Blood Feast) (The Night of a Thousand Cats) (Night of a 1000 Cats)";1972;R;95;;"Gerardo Cepeda";"Anjanette Comer";"Zulma Faiad";"Christa Linder";"Hugo Stiglitz"
770680735;"Helsinki Napoli All Night Long (Helsinki-Naples All Night Long)";1987;Unrated;96;;"Kari Vaananen";"Roberta Manfredi";"Nino Manfredi";"Jean-Pierre Castaldi";"Margi Clarke"
771253839;"Sleepless Night";2012;Unrated;65;"Vincent is a well-respected cop, as well as a devoted husband and father. But below the surface of his idyllic life, Vincent is involved with a very dangerous group of gangsters and drug dealers. When Vincent and his partner are caught stealing a massive quantity of cocaine from a powerful drug lord, the darker side of Vincent's life threatens to destroy his family and career. In a race against the clock, Vincent must return the drugs in order to save his son's life. This proves to be easier said than done, as the world around him seems to conspire to keep Vincent from doing what is necessary to protect his son. -- (C) Tribeca Film";"Dominique Bettenfeld";"Adel Bencherif";"Julien Boisselier";"Cecile Boland";"Lizzie Brochere"
770858520;"White Night (Baekyahaeng) (Into the White Night)";2009;R;135;;"Suk-kyu Han";"Ye-jin Son";"Ko Soo";"Soo Go";"Cheol-woo Han"
770678480;"Toutes le nuits (Night After Night)";2001;Unrated;112;;"Alexis Loret";"Adrien Michaux";"Christelle Prot";"Anna Bielecka";"Claude Merlin"
770795913;"Manhunt: Search for the Night Stalker (Hunt for the Night Stalker )";1989;Unrated;96;;"Gerry Bamman";"Julie Carmen";"James J. Casino";"Eddie Castrodad";"Ed Corbett"
770859118;"30 Days Of Night: Dark Days";2010;R;92;"Nearly a year after the vampire siege of Barstow, Alaska, lone survivor Stella (Kiele Sanchez) discovers that she isn't alone when she's recruited to eradicate the vampire menace once and for all. Her waking hours filled mourning the death of her late husband and her dreams haunted by visions of the creatures that turned him into a monster, Stella becomes the subject of much ridicule when she makes it her mission to convince the public that vampires truly exist. But just as the embarrassment is becoming too much to handle, three strangers (Harold Perrineau, Diora Baird and Rhys Coiro) present Stella with an opportunity to seek revenge by killing Lilith (Mia Kirshner), the vampire queen behind the Barstow massacre. Armed to the teeth and ready to die fighting, the brave quartet descends into the sewers beneath Los Angeles and begins their search for the elusive Lilith. But should she manage to find them first, the vampires will once again gain the upper hand. ~ Jason Buchanan, Rovi";"Kiele Sanchez";"Mia Kirshner";"Rhys Coiro";"Diora Baird";"Harold Perrineau Jr."
770798757;"One Night Stand (Before the Night)";1995;R;92;;"Ally Sheedy";"A Martinez";"Frederic Forrest";"Diane Salinger";"Don Novello"
771206974;"The Night Before the Night Before Christmas";2010;Unrated;88;"When Santa crashes into the house and suffers a case of amnesia, a troubled family has 24 hours to save him and Christmas, but they have to overcome their problems with each other to do so in James Orr's holiday film Night Before the Night Before Christmas. Jennifer Beals stars. ~ Perry Seibert, Rovi";"Jennifer Beals";"Rick Roberts";"R.D. Reid";"Jordan Prentice";"Gage Munroe"
18834;"Long Day's Journey Into Night";1962;Unrated;174;;"Katharine Hepburn";"Ralph Richardson";"Jason Robards";"Dean Stockwell";"Jeanne Barr"
770816043;"Nightmares in Red, White and Blue";2009;R;96;;"Lance Henriksen";"Joe Dante";"John Carpenter";"Larry Cohen";"Roger Corman"
